image,class,is_valid
ISIC_0029634_16,3,False
ISIC_0029634_17,3,False
ISIC_0029634_18,3,False
ISIC_0029634_19,3,False
ISIC_0029638_0,3,False
ISIC_0029638_1,3,False
ISIC_0029638_2,3,False
ISIC_0029638_3,3,False
ISIC_0029638_4,3,False
ISIC_0029638_5,3,False
ISIC_0029638_6,3,False
ISIC_0029638_7,3,False
ISIC_0029638_8,3,False
ISIC_0029638_9,3,False
ISIC_0029638_10,3,False
ISIC_0029638_11,3,False
ISIC_0029638_12,3,False
ISIC_0029638_13,3,False
ISIC_0029638_14,3,False
ISIC_0029638_15,3,False
ISIC_0029638_16,3,False
ISIC_0029638_17,3,False
ISIC_0029638_18,3,False
ISIC_0029638_19,3,False
ISIC_0029659_0,3,False
ISIC_0029659_1,3,False
ISIC_0029659_2,3,False
ISIC_0029659_3,3,False
ISIC_0029659_4,3,False
ISIC_0029659_5,3,False
ISIC_0029659_6,3,False
ISIC_0029659_7,3,False
ISIC_0029659_8,3,False
ISIC_0029659_9,3,False
ISIC_0029659_10,3,False
ISIC_0029659_11,3,False
ISIC_0029659_12,3,False
ISIC_0029659_13,3,False
ISIC_0029659_14,3,False
ISIC_0029659_15,3,False
ISIC_0029659_16,3,False
ISIC_0029659_17,3,False
ISIC_0029659_18,3,False
ISIC_0029659_19,3,False
ISIC_0029713_0,3,False
ISIC_0029713_1,3,False
ISIC_0029713_2,3,False
ISIC_0029713_3,3,False
ISIC_0029713_4,3,False
ISIC_0029713_5,3,False
ISIC_0029713_6,3,False
ISIC_0029713_7,3,False
ISIC_0029713_8,3,False
ISIC_0029713_9,3,False
ISIC_0029713_10,3,False
ISIC_0029713_11,3,False
ISIC_0029713_12,3,False
ISIC_0029713_13,3,False
ISIC_0029713_14,3,False
ISIC_0029713_15,3,False
ISIC_0029713_16,3,False
ISIC_0029713_17,3,False
ISIC_0029713_18,3,False
ISIC_0029713_19,3,False
ISIC_0029715_0,3,False
ISIC_0029715_1,3,False
ISIC_0029715_2,3,False
ISIC_0029715_3,3,False
ISIC_0029715_4,3,False
ISIC_0029715_5,3,False
ISIC_0029715_6,3,False
ISIC_0029715_7,3,False
ISIC_0029715_8,3,False
ISIC_0029715_9,3,False
ISIC_0029715_10,3,False
ISIC_0029715_11,3,False
ISIC_0029715_12,3,False
ISIC_0029715_13,3,False
ISIC_0029715_14,3,False
ISIC_0029715_15,3,False
ISIC_0029715_16,3,False
ISIC_0029715_17,3,False
ISIC_0029715_18,3,False
ISIC_0029715_19,3,False
ISIC_0029781_0,3,False
ISIC_0029781_1,3,False
ISIC_0029781_2,3,False
ISIC_0029781_3,3,False
ISIC_0029781_4,3,False
ISIC_0029781_5,3,False
ISIC_0029781_6,3,False
ISIC_0029781_7,3,False
ISIC_0029781_8,3,False
ISIC_0029781_9,3,False
ISIC_0029781_10,3,False
ISIC_0029781_11,3,False
ISIC_0029781_12,3,False
ISIC_0029781_13,3,False
ISIC_0029781_14,3,False
ISIC_0029781_15,3,False
ISIC_0029781_16,3,False
ISIC_0029781_17,3,False
ISIC_0029781_18,3,False
ISIC_0029781_19,3,False
ISIC_0029811_0,3,False
ISIC_0029811_1,3,False
ISIC_0029811_2,3,False
ISIC_0029811_3,3,False
ISIC_0029811_4,3,False
ISIC_0029811_5,3,False
ISIC_0029811_6,3,False
ISIC_0029811_7,3,False
ISIC_0029811_8,3,False
ISIC_0029811_9,3,False
ISIC_0029811_10,3,False
ISIC_0029811_11,3,False
ISIC_0029811_12,3,False
ISIC_0029811_13,3,False
ISIC_0029811_14,3,False
ISIC_0029811_15,3,False
ISIC_0029811_16,3,False
ISIC_0029811_17,3,False
ISIC_0029811_18,3,False
ISIC_0029811_19,3,False
ISIC_0029827_0,3,False
ISIC_0029827_1,3,False
ISIC_0029827_2,3,False
ISIC_0029827_3,3,False
ISIC_0029827_4,3,False
ISIC_0029827_5,3,False
ISIC_0029827_6,3,False
ISIC_0029827_7,3,False
ISIC_0029827_8,3,False
ISIC_0029827_9,3,False
ISIC_0029827_10,3,False
ISIC_0029827_11,3,False
ISIC_0029827_12,3,False
ISIC_0029827_13,3,False
ISIC_0029827_14,3,False
ISIC_0029827_15,3,False
ISIC_0029827_16,3,False
ISIC_0029827_17,3,False
ISIC_0029827_18,3,False
ISIC_0029827_19,3,False
ISIC_0029830_0,3,False
ISIC_0029830_1,3,False
ISIC_0029830_2,3,False
ISIC_0029830_3,3,False
ISIC_0029830_4,3,False
ISIC_0029830_5,3,False
ISIC_0029830_6,3,False
ISIC_0029830_7,3,False
ISIC_0029830_8,3,False
ISIC_0029830_9,3,False
ISIC_0029830_10,3,False
ISIC_0029830_11,3,False
ISIC_0029830_12,3,False
ISIC_0029830_13,3,False
ISIC_0029830_14,3,False
ISIC_0029830_15,3,False
ISIC_0029830_16,3,False
ISIC_0029830_17,3,False
ISIC_0029830_18,3,False
ISIC_0029830_19,3,False
ISIC_0029840_0,3,False
ISIC_0029840_1,3,False
ISIC_0029840_2,3,False
ISIC_0029840_3,3,False
ISIC_0029840_4,3,False
ISIC_0029840_5,3,False
ISIC_0029840_6,3,False
ISIC_0029840_7,3,False
ISIC_0029840_8,3,False
ISIC_0029840_9,3,False
ISIC_0029840_10,3,False
ISIC_0029840_11,3,False
ISIC_0029840_12,3,False
ISIC_0029840_13,3,False
ISIC_0029840_14,3,False
ISIC_0029840_15,3,False
ISIC_0029840_16,3,False
ISIC_0029840_17,3,False
ISIC_0029840_18,3,False
ISIC_0029840_19,3,False
ISIC_0029851_0,3,False
ISIC_0029851_1,3,False
ISIC_0029851_2,3,False
ISIC_0029851_3,3,False
ISIC_0029851_4,3,False
ISIC_0029851_5,3,False
ISIC_0029851_6,3,False
ISIC_0029851_7,3,False
ISIC_0029851_8,3,False
ISIC_0029851_9,3,False
ISIC_0029851_10,3,False
ISIC_0029851_11,3,False
ISIC_0029851_12,3,False
ISIC_0029851_13,3,False
ISIC_0029851_14,3,False
ISIC_0029851_15,3,False
ISIC_0029851_16,3,False
ISIC_0029851_17,3,False
ISIC_0029851_18,3,False
ISIC_0029851_19,3,False
ISIC_0029860_0,3,False
ISIC_0029860_1,3,False
ISIC_0029860_2,3,False
ISIC_0029860_3,3,False
ISIC_0029860_4,3,False
ISIC_0029860_5,3,False
ISIC_0029860_6,3,False
ISIC_0029860_7,3,False
ISIC_0029860_8,3,False
ISIC_0029860_9,3,False
ISIC_0029860_10,3,False
ISIC_0029860_11,3,False
ISIC_0029860_12,3,False
ISIC_0029860_13,3,False
ISIC_0029860_14,3,False
ISIC_0029860_15,3,False
ISIC_0029860_16,3,False
ISIC_0029860_17,3,False
ISIC_0029860_18,3,False
ISIC_0029860_19,3,False
ISIC_0029900_0,3,False
ISIC_0029900_1,3,False
ISIC_0029900_2,3,False
ISIC_0029900_3,3,False
ISIC_0029900_4,3,False
ISIC_0029900_5,3,False
ISIC_0029900_6,3,False
ISIC_0029900_7,3,False
ISIC_0029900_8,3,False
ISIC_0029900_9,3,False
ISIC_0029900_10,3,False
ISIC_0029900_11,3,False
ISIC_0029900_12,3,False
ISIC_0029900_13,3,False
ISIC_0029900_14,3,False
ISIC_0029900_15,3,False
ISIC_0029900_16,3,False
ISIC_0029900_17,3,False
ISIC_0029900_18,3,False
ISIC_0029900_19,3,False
ISIC_0029915_0,3,False
ISIC_0029915_1,3,False
ISIC_0029915_2,3,False
ISIC_0029915_3,3,False
ISIC_0029915_4,3,False
ISIC_0029915_5,3,False
ISIC_0029915_6,3,False
ISIC_0029915_7,3,False
ISIC_0029915_8,3,False
ISIC_0029915_9,3,False
ISIC_0029915_10,3,False
ISIC_0029915_11,3,False
ISIC_0029915_12,3,False
ISIC_0029915_13,3,False
ISIC_0029915_14,3,False
ISIC_0029915_15,3,False
ISIC_0029915_16,3,False
ISIC_0029915_17,3,False
ISIC_0029915_18,3,False
ISIC_0029915_19,3,False
ISIC_0029930_0,3,False
ISIC_0029930_1,3,False
ISIC_0029930_2,3,False
ISIC_0029930_3,3,False
ISIC_0029930_4,3,False
ISIC_0029930_5,3,False
ISIC_0029930_6,3,False
ISIC_0029930_7,3,False
ISIC_0029930_8,3,False
ISIC_0029930_9,3,False
ISIC_0029930_10,3,False
ISIC_0029930_11,3,False
ISIC_0029930_12,3,False
ISIC_0029930_13,3,False
ISIC_0029930_14,3,False
ISIC_0029930_15,3,False
ISIC_0029930_16,3,False
ISIC_0029930_17,3,False
ISIC_0029930_18,3,False
ISIC_0029930_19,3,False
ISIC_0030036_0,3,False
ISIC_0030036_1,3,False
ISIC_0030036_2,3,False
ISIC_0030036_3,3,False
ISIC_0030036_4,3,False
ISIC_0030036_5,3,False
ISIC_0030036_6,3,False
ISIC_0030036_7,3,False
ISIC_0030036_8,3,False
ISIC_0030036_9,3,False
ISIC_0030036_10,3,False
ISIC_0030036_11,3,False
ISIC_0030036_12,3,False
ISIC_0030036_13,3,False
ISIC_0030036_14,3,False
ISIC_0030036_15,3,False
ISIC_0030036_16,3,False
ISIC_0030036_17,3,False
ISIC_0030036_18,3,False
ISIC_0030036_19,3,False
ISIC_0030076_0,3,False
ISIC_0030076_1,3,False
ISIC_0030076_2,3,False
ISIC_0030076_3,3,False
ISIC_0030076_4,3,False
ISIC_0030076_5,3,False
ISIC_0030076_6,3,False
ISIC_0030076_7,3,False
ISIC_0030076_8,3,False
ISIC_0030076_9,3,False
ISIC_0030076_10,3,False
ISIC_0030076_11,3,False
ISIC_0030076_12,3,False
ISIC_0030076_13,3,False
ISIC_0030076_14,3,False
ISIC_0030076_15,3,False
ISIC_0030076_16,3,False
ISIC_0030076_17,3,False
ISIC_0030076_18,3,False
ISIC_0030076_19,3,False
ISIC_0030133_0,3,False
ISIC_0030133_1,3,False
ISIC_0030133_2,3,False
ISIC_0030133_3,3,False
ISIC_0030133_4,3,False
ISIC_0030133_5,3,False
ISIC_0030133_6,3,False
ISIC_0030133_7,3,False
ISIC_0030133_8,3,False
ISIC_0030133_9,3,False
ISIC_0030133_10,3,False
ISIC_0030133_11,3,False
ISIC_0030133_12,3,False
ISIC_0030133_13,3,False
ISIC_0030133_14,3,False
ISIC_0030133_15,3,False
ISIC_0030133_16,3,False
ISIC_0030133_17,3,False
ISIC_0030133_18,3,False
ISIC_0030133_19,3,False
ISIC_0030142_0,3,False
ISIC_0030142_1,3,False
ISIC_0030142_2,3,False
ISIC_0030142_3,3,False
ISIC_0030142_4,3,False
ISIC_0030142_5,3,False
ISIC_0030142_6,3,False
ISIC_0030142_7,3,False
ISIC_0030142_8,3,False
ISIC_0030142_9,3,False
ISIC_0030142_10,3,False
ISIC_0030142_11,3,False
ISIC_0030142_12,3,False
ISIC_0030142_13,3,False
ISIC_0030142_14,3,False
ISIC_0030142_15,3,False
ISIC_0030142_16,3,False
ISIC_0030142_17,3,False
ISIC_0030142_18,3,False
ISIC_0030142_19,3,False
ISIC_0030143_0,3,False
ISIC_0030143_1,3,False
ISIC_0030143_2,3,False
ISIC_0030143_3,3,False
ISIC_0030143_4,3,False
ISIC_0030143_5,3,False
ISIC_0030143_6,3,False
ISIC_0030143_7,3,False
ISIC_0030143_8,3,False
ISIC_0030143_9,3,False
ISIC_0030143_10,3,False
ISIC_0030143_11,3,False
ISIC_0030143_12,3,False
ISIC_0030143_13,3,False
ISIC_0030143_14,3,False
ISIC_0030143_15,3,False
ISIC_0030143_16,3,False
ISIC_0030143_17,3,False
ISIC_0030143_18,3,False
ISIC_0030143_19,3,False
ISIC_0030158_0,3,False
ISIC_0030158_1,3,False
ISIC_0030158_2,3,False
ISIC_0030158_3,3,False
ISIC_0030158_4,3,False
ISIC_0030158_5,3,False
ISIC_0030158_6,3,False
ISIC_0030158_7,3,False
ISIC_0030158_8,3,False
ISIC_0030158_9,3,False
ISIC_0030158_10,3,False
ISIC_0030158_11,3,False
ISIC_0030158_12,3,False
ISIC_0030158_13,3,False
ISIC_0030158_14,3,False
ISIC_0030158_15,3,False
ISIC_0030158_16,3,False
ISIC_0030158_17,3,False
ISIC_0030158_18,3,False
ISIC_0030158_19,3,False
ISIC_0030175_0,3,False
ISIC_0030175_1,3,False
ISIC_0030175_2,3,False
ISIC_0030175_3,3,False
ISIC_0030175_4,3,False
ISIC_0030175_5,3,False
ISIC_0030175_6,3,False
ISIC_0030175_7,3,False
ISIC_0030175_8,3,False
ISIC_0030175_9,3,False
ISIC_0030175_10,3,False
ISIC_0030175_11,3,False
ISIC_0030175_12,3,False
ISIC_0030175_13,3,False
ISIC_0030175_14,3,False
ISIC_0030175_15,3,False
ISIC_0030175_16,3,False
ISIC_0030175_17,3,False
ISIC_0030175_18,3,False
ISIC_0030175_19,3,False
ISIC_0030191_0,3,False
ISIC_0030191_1,3,False
ISIC_0030191_2,3,False
ISIC_0030191_3,3,False
ISIC_0030191_4,3,False
ISIC_0030191_5,3,False
ISIC_0030191_6,3,False
ISIC_0030191_7,3,False
ISIC_0030191_8,3,False
ISIC_0030191_9,3,False
ISIC_0030191_10,3,False
ISIC_0030191_11,3,False
ISIC_0030191_12,3,False
ISIC_0030191_13,3,False
ISIC_0030191_14,3,False
ISIC_0030191_15,3,False
ISIC_0030191_16,3,False
ISIC_0030191_17,3,False
ISIC_0030191_18,3,False
ISIC_0030191_19,3,False
ISIC_0030242_0,3,False
ISIC_0030242_1,3,False
ISIC_0030242_2,3,False
ISIC_0030242_3,3,False
ISIC_0030242_4,3,False
ISIC_0030242_5,3,False
ISIC_0030242_6,3,False
ISIC_0030242_7,3,False
ISIC_0030242_8,3,False
ISIC_0030242_9,3,False
ISIC_0030242_10,3,False
ISIC_0030242_11,3,False
ISIC_0030242_12,3,False
ISIC_0030242_13,3,False
ISIC_0030242_14,3,False
ISIC_0030242_15,3,False
ISIC_0030242_16,3,False
ISIC_0030242_17,3,False
ISIC_0030242_18,3,False
ISIC_0030242_19,3,False
ISIC_0030245_0,3,False
ISIC_0030245_1,3,False
ISIC_0030245_2,3,False
ISIC_0030245_3,3,False
ISIC_0030245_4,3,False
ISIC_0030245_5,3,False
ISIC_0030245_6,3,False
ISIC_0030245_7,3,False
ISIC_0030245_8,3,False
ISIC_0030245_9,3,False
ISIC_0030245_10,3,False
ISIC_0030245_11,3,False
ISIC_0030245_12,3,False
ISIC_0030245_13,3,False
ISIC_0030245_14,3,False
ISIC_0030245_15,3,False
ISIC_0030245_16,3,False
ISIC_0030245_17,3,False
ISIC_0030245_18,3,False
ISIC_0030245_19,3,False
ISIC_0030280_0,3,False
ISIC_0030280_1,3,False
ISIC_0030280_2,3,False
ISIC_0030280_3,3,False
ISIC_0030280_4,3,False
ISIC_0030280_5,3,False
ISIC_0030280_6,3,False
ISIC_0030280_7,3,False
ISIC_0030280_8,3,False
ISIC_0030280_9,3,False
ISIC_0030280_10,3,False
ISIC_0030280_11,3,False
ISIC_0030280_12,3,False
ISIC_0030280_13,3,False
ISIC_0030280_14,3,False
ISIC_0030280_15,3,False
ISIC_0030280_16,3,False
ISIC_0030280_17,3,False
ISIC_0030280_18,3,False
ISIC_0030280_19,3,False
ISIC_0030297_0,3,False
ISIC_0030297_1,3,False
ISIC_0030297_2,3,False
ISIC_0030297_3,3,False
ISIC_0030297_4,3,False
ISIC_0030297_5,3,False
ISIC_0030297_6,3,False
ISIC_0030297_7,3,False
ISIC_0030297_8,3,False
ISIC_0030297_9,3,False
ISIC_0030297_10,3,False
ISIC_0030297_11,3,False
ISIC_0030297_12,3,False
ISIC_0030297_13,3,False
ISIC_0030297_14,3,False
ISIC_0030297_15,3,False
ISIC_0030297_16,3,False
ISIC_0030297_17,3,False
ISIC_0030297_18,3,False
ISIC_0030297_19,3,False
ISIC_0030341_0,3,False
ISIC_0030341_1,3,False
ISIC_0030341_2,3,False
ISIC_0030341_3,3,False
ISIC_0030341_4,3,False
ISIC_0030341_5,3,False
ISIC_0030341_6,3,False
ISIC_0030341_7,3,False
ISIC_0030341_8,3,False
ISIC_0030341_9,3,False
ISIC_0030341_10,3,False
ISIC_0030341_11,3,False
ISIC_0030341_12,3,False
ISIC_0030341_13,3,False
ISIC_0030341_14,3,False
ISIC_0030341_15,3,False
ISIC_0030341_16,3,False
ISIC_0030341_17,3,False
ISIC_0030341_18,3,False
ISIC_0030341_19,3,False
ISIC_0030344_0,3,False
ISIC_0030344_1,3,False
ISIC_0030344_2,3,False
ISIC_0030344_3,3,False
ISIC_0030344_4,3,False
ISIC_0030344_5,3,False
ISIC_0030344_6,3,False
ISIC_0030344_7,3,False
ISIC_0030344_8,3,False
ISIC_0030344_9,3,False
ISIC_0030344_10,3,False
ISIC_0030344_11,3,False
ISIC_0030344_12,3,False
ISIC_0030344_13,3,False
ISIC_0030344_14,3,False
ISIC_0030344_15,3,False
ISIC_0030344_16,3,False
ISIC_0030344_17,3,False
ISIC_0030344_18,3,False
ISIC_0030344_19,3,False
ISIC_0030375_0,3,False
ISIC_0030375_1,3,False
ISIC_0030375_2,3,False
ISIC_0030375_3,3,False
ISIC_0030375_4,3,False
ISIC_0030375_5,3,False
ISIC_0030375_6,3,False
ISIC_0030375_7,3,False
ISIC_0030375_8,3,False
ISIC_0030375_9,3,False
ISIC_0030375_10,3,False
ISIC_0030375_11,3,False
ISIC_0030375_12,3,False
ISIC_0030375_13,3,False
ISIC_0030375_14,3,False
ISIC_0030375_15,3,False
ISIC_0030375_16,3,False
ISIC_0030375_17,3,False
ISIC_0030375_18,3,False
ISIC_0030375_19,3,False
ISIC_0030387_0,3,False
ISIC_0030387_1,3,False
ISIC_0030387_2,3,False
ISIC_0030387_3,3,False
ISIC_0030387_4,3,False
ISIC_0030387_5,3,False
ISIC_0030387_6,3,False
ISIC_0030387_7,3,False
ISIC_0030387_8,3,False
ISIC_0030387_9,3,False
ISIC_0030387_10,3,False
ISIC_0030387_11,3,False
ISIC_0030387_12,3,False
ISIC_0030387_13,3,False
ISIC_0030387_14,3,False
ISIC_0030387_15,3,False
ISIC_0030387_16,3,False
ISIC_0030387_17,3,False
ISIC_0030387_18,3,False
ISIC_0030387_19,3,False
ISIC_0030408_0,3,False
ISIC_0030408_1,3,False
ISIC_0030408_2,3,False
ISIC_0030408_3,3,False
ISIC_0030408_4,3,False
ISIC_0030408_5,3,False
ISIC_0030408_6,3,False
ISIC_0030408_7,3,False
ISIC_0030408_8,3,False
ISIC_0030408_9,3,False
ISIC_0030408_10,3,False
ISIC_0030408_11,3,False
ISIC_0030408_12,3,False
ISIC_0030408_13,3,False
ISIC_0030408_14,3,False
ISIC_0030408_15,3,False
ISIC_0030408_16,3,False
ISIC_0030408_17,3,False
ISIC_0030408_18,3,False
ISIC_0030408_19,3,False
ISIC_0030463_0,3,False
ISIC_0030463_1,3,False
ISIC_0030463_2,3,False
ISIC_0030463_3,3,False
ISIC_0030463_4,3,False
ISIC_0030463_5,3,False
ISIC_0030463_6,3,False
ISIC_0030463_7,3,False
ISIC_0030463_8,3,False
ISIC_0030463_9,3,False
ISIC_0030463_10,3,False
ISIC_0030463_11,3,False
ISIC_0030463_12,3,False
ISIC_0030463_13,3,False
ISIC_0030463_14,3,False
ISIC_0030463_15,3,False
ISIC_0030463_16,3,False
ISIC_0030463_17,3,False
ISIC_0030463_18,3,False
ISIC_0030463_19,3,False
ISIC_0030487_0,3,False
ISIC_0030487_1,3,False
ISIC_0030487_2,3,False
ISIC_0030487_3,3,False
ISIC_0030487_4,3,False
ISIC_0030487_5,3,False
ISIC_0030487_6,3,False
ISIC_0030487_7,3,False
ISIC_0030487_8,3,False
ISIC_0030487_9,3,False
ISIC_0030487_10,3,False
ISIC_0030487_11,3,False
ISIC_0030487_12,3,False
ISIC_0030487_13,3,False
ISIC_0030487_14,3,False
ISIC_0030487_15,3,False
ISIC_0030487_16,3,False
ISIC_0030487_17,3,False
ISIC_0030487_18,3,False
ISIC_0030487_19,3,False
ISIC_0030491_0,3,False
ISIC_0030491_1,3,False
ISIC_0030491_2,3,False
ISIC_0030491_3,3,False
ISIC_0030491_4,3,False
ISIC_0030491_5,3,False
ISIC_0030491_6,3,False
ISIC_0030491_7,3,False
ISIC_0030491_8,3,False
ISIC_0030491_9,3,False
ISIC_0030491_10,3,False
ISIC_0030491_11,3,False
ISIC_0030491_12,3,False
ISIC_0030491_13,3,False
ISIC_0030491_14,3,False
ISIC_0030491_15,3,False
ISIC_0030491_16,3,False
ISIC_0030491_17,3,False
ISIC_0030491_18,3,False
ISIC_0030491_19,3,False
ISIC_0030549_0,3,False
ISIC_0030549_1,3,False
ISIC_0030549_2,3,False
ISIC_0030549_3,3,False
ISIC_0030549_4,3,False
ISIC_0030549_5,3,False
ISIC_0030549_6,3,False
ISIC_0030549_7,3,False
ISIC_0030549_8,3,False
ISIC_0030549_9,3,False
ISIC_0030549_10,3,False
ISIC_0030549_11,3,False
ISIC_0030549_12,3,False
ISIC_0030549_13,3,False
ISIC_0030549_14,3,False
ISIC_0030549_15,3,False
ISIC_0030549_16,3,False
ISIC_0030549_17,3,False
ISIC_0030549_18,3,False
ISIC_0030549_19,3,False
ISIC_0030586_0,3,False
ISIC_0030586_1,3,False
ISIC_0030586_2,3,False
ISIC_0030586_3,3,False
ISIC_0030586_4,3,False
ISIC_0030586_5,3,False
ISIC_0030586_6,3,False
ISIC_0030586_7,3,False
ISIC_0030586_8,3,False
ISIC_0030586_9,3,False
ISIC_0030586_10,3,False
ISIC_0030586_11,3,False
ISIC_0030586_12,3,False
ISIC_0030586_13,3,False
ISIC_0030586_14,3,False
ISIC_0030586_15,3,False
ISIC_0030586_16,3,False
ISIC_0030586_17,3,False
ISIC_0030586_18,3,False
ISIC_0030586_19,3,False
ISIC_0030591_0,3,False
ISIC_0030591_1,3,False
ISIC_0030591_2,3,False
ISIC_0030591_3,3,False
ISIC_0030591_4,3,False
ISIC_0030591_5,3,False
ISIC_0030591_6,3,False
ISIC_0030591_7,3,False
ISIC_0030591_8,3,False
ISIC_0030591_9,3,False
ISIC_0030591_10,3,False
ISIC_0030591_11,3,False
ISIC_0030591_12,3,False
ISIC_0030591_13,3,False
ISIC_0030591_14,3,False
ISIC_0030591_15,3,False
ISIC_0030591_16,3,False
ISIC_0030591_17,3,False
ISIC_0030591_18,3,False
ISIC_0030591_19,3,False
ISIC_0030602_0,3,False
ISIC_0030602_1,3,False
ISIC_0030602_2,3,False
ISIC_0030602_3,3,False
ISIC_0030602_4,3,False
ISIC_0030602_5,3,False
ISIC_0030602_6,3,False
ISIC_0030602_7,3,False
ISIC_0030602_8,3,False
ISIC_0030602_9,3,False
ISIC_0030602_10,3,False
ISIC_0030602_11,3,False
ISIC_0030602_12,3,False
ISIC_0030602_13,3,False
ISIC_0030602_14,3,False
ISIC_0030602_15,3,False
ISIC_0030602_16,3,False
ISIC_0030602_17,3,False
ISIC_0030602_18,3,False
ISIC_0030602_19,3,False
ISIC_0030707_0,3,False
ISIC_0030707_1,3,False
ISIC_0030707_2,3,False
ISIC_0030707_3,3,False
ISIC_0030707_4,3,False
ISIC_0030707_5,3,False
ISIC_0030707_6,3,False
ISIC_0030707_7,3,False
ISIC_0030707_8,3,False
ISIC_0030707_9,3,False
ISIC_0030707_10,3,False
ISIC_0030707_11,3,False
ISIC_0030707_12,3,False
ISIC_0030707_13,3,False
ISIC_0030707_14,3,False
ISIC_0030707_15,3,False
ISIC_0030707_16,3,False
ISIC_0030707_17,3,False
ISIC_0030707_18,3,False
ISIC_0030707_19,3,False
ISIC_0030714_0,3,False
ISIC_0030714_1,3,False
ISIC_0030714_2,3,False
ISIC_0030714_3,3,False
ISIC_0030714_4,3,False
ISIC_0030714_5,3,False
ISIC_0030714_6,3,False
ISIC_0030714_7,3,False
ISIC_0030714_8,3,False
ISIC_0030714_9,3,False
ISIC_0030714_10,3,False
ISIC_0030714_11,3,False
ISIC_0030714_12,3,False
ISIC_0030714_13,3,False
ISIC_0030714_14,3,False
ISIC_0030714_15,3,False
ISIC_0030714_16,3,False
ISIC_0030714_17,3,False
ISIC_0030714_18,3,False
ISIC_0030714_19,3,False
ISIC_0030785_0,3,False
ISIC_0030785_1,3,False
ISIC_0030785_2,3,False
ISIC_0030785_3,3,False
ISIC_0030785_4,3,False
ISIC_0030785_5,3,False
ISIC_0030785_6,3,False
ISIC_0030785_7,3,False
ISIC_0030785_8,3,False
ISIC_0030785_9,3,False
ISIC_0030785_10,3,False
ISIC_0030785_11,3,False
ISIC_0030785_12,3,False
ISIC_0030785_13,3,False
ISIC_0030785_14,3,False
ISIC_0030785_15,3,False
ISIC_0030785_16,3,False
ISIC_0030785_17,3,False
ISIC_0030785_18,3,False
ISIC_0030785_19,3,False
ISIC_0030794_0,3,False
ISIC_0030794_1,3,False
ISIC_0030794_2,3,False
ISIC_0030794_3,3,False
ISIC_0030794_4,3,False
ISIC_0030794_5,3,False
ISIC_0030794_6,3,False
ISIC_0030794_7,3,False
ISIC_0030794_8,3,False
ISIC_0030794_9,3,False
ISIC_0030794_10,3,False
ISIC_0030794_11,3,False
ISIC_0030794_12,3,False
ISIC_0030794_13,3,False
ISIC_0030794_14,3,False
ISIC_0030794_15,3,False
ISIC_0030794_16,3,False
ISIC_0030794_17,3,False
ISIC_0030794_18,3,False
ISIC_0030794_19,3,False
ISIC_0030803_0,3,False
ISIC_0030803_1,3,False
ISIC_0030803_2,3,False
ISIC_0030803_3,3,False
ISIC_0030803_4,3,False
ISIC_0030803_5,3,False
ISIC_0030803_6,3,False
ISIC_0030803_7,3,False
ISIC_0030803_8,3,False
ISIC_0030803_9,3,False
ISIC_0030803_10,3,False
ISIC_0030803_11,3,False
ISIC_0030803_12,3,False
ISIC_0030803_13,3,False
ISIC_0030803_14,3,False
ISIC_0030803_15,3,False
ISIC_0030803_16,3,False
ISIC_0030803_17,3,False
ISIC_0030803_18,3,False
ISIC_0030803_19,3,False
ISIC_0030821_0,3,False
ISIC_0030821_1,3,False
ISIC_0030821_2,3,False
ISIC_0030821_3,3,False
ISIC_0030821_4,3,False
ISIC_0030821_5,3,False
ISIC_0030821_6,3,False
ISIC_0030821_7,3,False
ISIC_0030821_8,3,False
ISIC_0030821_9,3,False
ISIC_0030821_10,3,False
ISIC_0030821_11,3,False
ISIC_0030821_12,3,False
ISIC_0030821_13,3,False
ISIC_0030821_14,3,False
ISIC_0030821_15,3,False
ISIC_0030821_16,3,False
ISIC_0030821_17,3,False
ISIC_0030821_18,3,False
ISIC_0030821_19,3,False
ISIC_0030825_0,3,False
ISIC_0030825_1,3,False
ISIC_0030825_2,3,False
ISIC_0030825_3,3,False
ISIC_0030825_4,3,False
ISIC_0030825_5,3,False
ISIC_0030825_6,3,False
ISIC_0030825_7,3,False
ISIC_0030825_8,3,False
ISIC_0030825_9,3,False
ISIC_0030825_10,3,False
ISIC_0030825_11,3,False
ISIC_0030825_12,3,False
ISIC_0030825_13,3,False
ISIC_0030825_14,3,False
ISIC_0030825_15,3,False
ISIC_0030825_16,3,False
ISIC_0030825_17,3,False
ISIC_0030825_18,3,False
ISIC_0030825_19,3,False
ISIC_0030826_0,3,False
ISIC_0030826_1,3,False
ISIC_0030826_2,3,False
ISIC_0030826_3,3,False
ISIC_0030826_4,3,False
ISIC_0030826_5,3,False
ISIC_0030826_6,3,False
ISIC_0030826_7,3,False
ISIC_0030826_8,3,False
ISIC_0030826_9,3,False
ISIC_0030826_10,3,False
ISIC_0030826_11,3,False
ISIC_0030826_12,3,False
ISIC_0030826_13,3,False
ISIC_0030826_14,3,False
ISIC_0030826_15,3,False
ISIC_0030826_16,3,False
ISIC_0030826_17,3,False
ISIC_0030826_18,3,False
ISIC_0030826_19,3,False
ISIC_0030827_0,3,False
ISIC_0030827_1,3,False
ISIC_0030827_2,3,False
ISIC_0030827_3,3,False
ISIC_0030827_4,3,False
ISIC_0030827_5,3,False
ISIC_0030827_6,3,False
ISIC_0030827_7,3,False
